customer_id,internet_service_type_id,contract_type_id,payment_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,churn_month,payment_type,contract_type,payment_type_id,monthly_charges,total_charges,contract_type_id,paperless_billing,internet_service_type,gender,senior_citizen,partner,dependents,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
3970-XGJDU,3,3,4,Female,0,No,No,62,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.2,1123.65,No,NULL,"Credit card (automatic)","Two year",4,19.2,1123.65,3,Yes,None,Female,0,No,No,"2016-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4003-FUSHP,1,1,4,Male,0,No,No,19,Yes,No,No,No,No,Yes,Yes,No,Yes,61.55,1093.2,No,NULL,"Credit card (automatic)",Month-to-month,4,61.55,1093.2,1,Yes,DSL,Male,0,No,No,"2020-06-21 18:07:34",Yes,No,1,No,No,No,Yes,Yes,No
4154-AQUGT,2,1,3,Male,1,Yes,No,13,Yes,No,No,Yes,No,Yes,No,Yes,Yes,89.05,1169.35,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,89.05,1169.35,1,Yes,"Fiber optic",Male,1,Yes,No,"2020-12-21 18:07:34",Yes,No,2,No,Yes,No,Yes,No,Yes
4678-DVQEO,1,1,1,Female,0,No,No,1,Yes,No,No,No,No,Yes,No,No,Yes,52.2,52.2,Yes,2022-01-31,"Electronic check",Month-to-month,1,52.2,52.2,1,Yes,DSL,Female,0,No,No,"2021-12-21 18:07:34",Yes,No,1,No,No,No,Yes,No,No
4685-ERGHK,2,2,1,Male,0,No,No,57,Yes,Yes,No,No,No,No,Yes,No,Yes,86.9,4939.25,No,NULL,"Electronic check","One year",1,86.9,4939.25,2,Yes,"Fiber optic",Male,0,No,No,"2017-04-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No
4869-EPIUS,2,2,1,Male,0,Yes,No,56,Yes,No,No,No,No,No,No,Yes,Yes,80.9,4557.5,No,NULL,"Electronic check","One year",1,80.9,4557.5,2,Yes,"Fiber optic",Male,0,Yes,No,"2017-05-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes
4939-KYYPY,1,1,1,Male,0,No,No,27,Yes,Yes,No,No,Yes,Yes,No,No,No,59.45,1611.65,No,NULL,"Electronic check",Month-to-month,1,59.45,1611.65,1,No,DSL,Male,0,No,No,"2019-10-21 18:07:34",Yes,Yes,1,No,No,Yes,Yes,No,No
5073-WXOYN,1,1,1,Female,0,No,No,60,No,"No phone service",No,Yes,No,No,Yes,Yes,Yes,50.8,3027.4,Yes,2022-01-31,"Electronic check",Month-to-month,1,50.8,3027.4,1,Yes,DSL,Female,0,No,No,"2017-01-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes
5134-IKDAY,2,1,1,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,69.8,69.8,Yes,2022-01-31,"Electronic check",Month-to-month,1,69.8,69.8,1,Yes,"Fiber optic",Female,0,Yes,Yes,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
5349-AZPEW,1,1,2,Female,0,Yes,Yes,5,No,"No phone service",No,No,No,No,No,No,No,25.05,125.5,No,NULL,"Mailed check",Month-to-month,2,25.05,125.5,1,No,DSL,Female,0,Yes,Yes,"2021-08-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No
5419-JKZNQ,2,1,2,Male,1,Yes,No,30,Yes,Yes,No,No,No,No,No,No,No,77.9,2351.45,No,NULL,"Mailed check",Month-to-month,2,77.9,2351.45,1,No,"Fiber optic",Male,1,Yes,No,"2019-07-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
5688-KZTSN,3,1,1,Male,0,Yes,Yes,15,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20,288.05,Yes,2022-01-31,"Electronic check",Month-to-month,1,20,288.05,1,Yes,None,Male,0,Yes,Yes,"2020-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
5692-FPTAH,1,1,2,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,45.4,45.4,Yes,2022-01-31,"Mailed check",Month-to-month,2,45.4,45.4,1,Yes,DSL,Female,0,No,No,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No
5774-XZTQC,3,1,2,Female,0,Yes,Yes,7,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.45,150.75,No,NULL,"Mailed check",Month-to-month,2,20.45,150.75,1,No,None,Female,0,Yes,Yes,"2021-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6416-JNVRK,1,2,4,Female,0,No,No,46,Yes,No,No,No,No,No,No,Yes,No,55.65,2688.85,No,NULL,"Credit card (automatic)","One year",4,55.65,2688.85,2,No,DSL,Female,0,No,No,"2018-03-21 18:07:34",Yes,No,1,No,No,No,No,No,Yes
6543-XRMYR,2,1,1,Female,1,No,No,30,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.7,2967.35,Yes,2022-01-31,"Electronic check",Month-to-month,1,99.7,2967.35,1,Yes,"Fiber optic",Female,1,No,No,"2019-07-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes
7088-FBAWU,1,1,2,Female,0,Yes,Yes,17,Yes,No,Yes,Yes,No,No,Yes,Yes,No,74.55,1215.8,No,NULL,"Mailed check",Month-to-month,2,74.55,1215.8,1,No,DSL,Female,0,Yes,Yes,"2020-08-21 18:07:34",Yes,No,1,Yes,Yes,No,No,Yes,Yes
7427-AUFPY,3,3,4,Male,0,No,No,54,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.65,1008.7,No,NULL,"Credit card (automatic)","Two year",4,19.65,1008.7,3,No,None,Male,0,No,No,"2017-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7531-GQHME,3,1,4,Male,0,No,No,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.05,265.45,No,NULL,"Credit card (automatic)",Month-to-month,4,20.05,265.45,1,No,None,Male,0,No,No,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7576-JMYWV,2,1,1,Female,1,Yes,Yes,46,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,110.2,4972.1,No,NULL,"Electronic check",Month-to-month,1,110.2,4972.1,1,Yes,"Fiber optic",Female,1,Yes,Yes,"2018-03-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes
7668-XCFYV,2,1,1,Female,1,Yes,No,17,Yes,Yes,No,No,No,No,Yes,Yes,Yes,92.55,1614.7,No,NULL,"Electronic check",Month-to-month,1,92.55,1614.7,1,Yes,"Fiber optic",Female,1,Yes,No,"2020-08-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes
7742-MYPGI,1,1,2,Female,0,Yes,Yes,6,Yes,No,No,No,No,Yes,No,No,Yes,48.8,297.35,No,NULL,"Mailed check",Month-to-month,2,48.8,297.35,1,Yes,DSL,Female,0,Yes,Yes,"2021-07-21 18:07:34",Yes,No,1,No,No,No,Yes,No,No
8200-KLNYW,1,2,2,Female,0,Yes,No,21,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,80.9,1714.95,No,NULL,"Mailed check","One year",2,80.9,1714.95,2,No,DSL,Female,0,Yes,No,"2020-04-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes
8393-JMVMB,3,1,2,Male,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.45,19.45,No,NULL,"Mailed check",Month-to-month,2,19.45,19.45,1,No,None,Male,0,No,No,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8573-JGCZW,3,2,3,Male,0,No,No,17,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.65,351.55,No,NULL,"Bank transfer (automatic)","One year",3,19.65,351.55,2,Yes,None,Male,0,No,No,"2020-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8707-HOEDG,2,3,1,Female,0,Yes,Yes,70,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.2,7689.8,No,NULL,"Electronic check","Two year",1,110.2,7689.8,3,Yes,"Fiber optic",Female,0,Yes,Yes,"2016-03-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
8747-UDCOI,3,3,3,Female,0,Yes,No,65,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.35,1319.95,No,NULL,"Bank transfer (automatic)","Two year",3,19.35,1319.95,3,No,None,Female,0,Yes,No,"2016-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8868-WOZGU,2,1,1,Male,0,No,No,28,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.7,2979.5,Yes,2022-01-31,"Electronic check",Month-to-month,1,105.7,2979.5,1,Yes,"Fiber optic",Male,0,No,No,"2019-09-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
8979-CAMGB,2,2,1,Male,1,No,No,64,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,102.1,6688.1,No,NULL,"Electronic check","One year",1,102.1,6688.1,2,No,"Fiber optic",Male,1,No,No,"2016-09-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
9581-GVBXT,1,2,2,Male,0,Yes,Yes,59,No,"No phone service",Yes,No,Yes,No,No,No,No,34.8,1980.3,No,NULL,"Mailed check","One year",2,34.8,1980.3,2,No,DSL,Male,0,Yes,Yes,"2017-02-21 18:07:34",No,"No phone service",1,Yes,No,Yes,No,No,No
9823-EALYC,1,3,3,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,80.85,5727.45,No,NULL,"Bank transfer (automatic)","Two year",3,80.85,5727.45,3,Yes,DSL,Male,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No
0883-EIBTI,3,1,2,Female,0,No,No,2,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.5,31.55,Yes,2022-01-31,"Mailed check",Month-to-month,2,19.5,31.55,1,No,None,Female,0,No,No,"2021-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1104-TNLZA,2,1,1,Male,1,Yes,No,28,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,105.8,2998,No,NULL,"Electronic check",Month-to-month,1,105.8,2998,1,Yes,"Fiber optic",Male,1,Yes,No,"2019-09-21 18:07:34",Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
1455-ESIQH,2,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,Yes,Yes,Yes,89.1,89.1,Yes,2022-01-31,"Electronic check",Month-to-month,1,89.1,89.1,1,Yes,"Fiber optic",Male,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes
1656-DRSMG,2,1,4,Female,0,No,No,63,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.85,7002.95,No,NULL,"Credit card (automatic)",Month-to-month,4,109.85,7002.95,1,Yes,"Fiber optic",Female,0,No,No,"2016-10-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
1925-TIBLE,2,1,1,Female,0,Yes,No,7,Yes,Yes,No,No,No,No,Yes,No,Yes,86.5,582.5,Yes,2022-01-31,"Electronic check",Month-to-month,1,86.5,582.5,1,Yes,"Fiber optic",Female,0,Yes,No,"2021-06-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No
1930-WNXSB,2,1,1,Male,0,Yes,Yes,58,Yes,No,No,Yes,No,No,Yes,Yes,Yes,92.85,5305.05,No,NULL,"Electronic check",Month-to-month,1,92.85,5305.05,1,Yes,"Fiber optic",Male,0,Yes,Yes,"2017-03-21 18:07:34",Yes,No,2,No,Yes,No,No,Yes,Yes
2012-NWRPA,2,1,1,Female,1,Yes,No,11,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.55,1131.2,Yes,2022-01-31,"Electronic check",Month-to-month,1,99.55,1131.2,1,Yes,"Fiber optic",Female,1,Yes,No,"2021-02-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes
2189-WWOEW,2,1,3,Female,0,No,Yes,15,Yes,No,No,Yes,No,No,No,Yes,Yes,85.9,1269.55,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,85.9,1269.55,1,Yes,"Fiber optic",Female,0,No,Yes,"2020-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,Yes
2279-AXJJK,2,1,4,Male,0,Yes,No,52,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,95.65,5088.4,No,NULL,"Credit card (automatic)",Month-to-month,4,95.65,5088.4,1,Yes,"Fiber optic",Male,0,Yes,No,"2017-09-21 18:07:34",Yes,Yes,2,No,Yes,No,Yes,No,Yes
2450-ZKEED,1,2,3,Female,0,No,No,11,Yes,No,No,No,Yes,Yes,No,No,No,53.8,651.55,No,NULL,"Bank transfer (automatic)","One year",3,53.8,651.55,2,No,DSL,Female,0,No,No,"2021-02-21 18:07:34",Yes,No,1,No,No,Yes,Yes,No,No
2480-EJWYP,2,2,3,Female,1,Yes,No,58,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,97.8,5458.8,No,NULL,"Bank transfer (automatic)","One year",3,97.8,5458.8,2,Yes,"Fiber optic",Female,1,Yes,No,"2017-03-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes
2608-BHKFN,2,1,4,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,Yes,70.05,266.9,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,70.05,266.9,1,Yes,"Fiber optic",Female,0,No,No,"2021-09-21 18:07:34",Yes,No,2,No,No,No,No,No,No
2615-YVMYX,2,1,1,Male,1,Yes,No,71,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,107.5,7713.55,No,NULL,"Electronic check",Month-to-month,1,107.5,7713.55,1,Yes,"Fiber optic",Male,1,Yes,No,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes
2616-FLVQC,3,3,2,Male,0,No,No,64,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.55,1240.15,No,NULL,"Mailed check","Two year",2,19.55,1240.15,3,No,None,Male,0,No,No,"2016-09-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3058-WQDRE,1,1,3,Male,0,No,No,13,No,"No phone service",No,No,No,No,No,No,Yes,25.15,331.85,No,NULL,"Bank transfer (automatic)",Month-to-month,3,25.15,331.85,1,Yes,DSL,Male,0,No,No,"2020-12-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No
3082-VQXNH,1,1,4,Male,0,Yes,No,3,No,"No phone service",No,Yes,No,No,No,No,No,29.8,94.4,No,NULL,"Credit card (automatic)",Month-to-month,4,29.8,94.4,1,No,DSL,Male,0,Yes,No,"2021-10-21 18:07:34",No,"No phone service",1,No,Yes,No,No,No,No
3797-VTIDR,1,1,1,Male,0,Yes,No,1,No,"No phone service",No,No,No,No,No,No,Yes,23.45,23.45,Yes,2022-01-31,"Electronic check",Month-to-month,1,23.45,23.45,1,Yes,DSL,Male,0,Yes,No,"2021-12-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No
4291-TPNFG,1,3,3,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,82.3,5980.55,No,NULL,"Bank transfer (automatic)","Two year",3,82.3,5980.55,3,Yes,DSL,Male,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes
4323-ELYYB,3,2,2,Male,0,Yes,Yes,13,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20,218.55,No,NULL,"Mailed check","One year",2,20,218.55,2,No,None,Male,0,Yes,Yes,"2020-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4324-AHJKS,1,1,4,Female,0,No,No,5,Yes,No,Yes,No,Yes,No,No,No,No,55.8,300.4,No,NULL,"Credit card (automatic)",Month-to-month,4,55.8,300.4,1,No,DSL,Female,0,No,No,"2021-08-21 18:07:34",Yes,No,1,Yes,No,Yes,No,No,No
4607-CHPCA,2,2,1,Male,0,Yes,Yes,25,Yes,No,No,No,No,No,Yes,Yes,Yes,90.4,2178.6,Yes,2022-01-31,"Electronic check","One year",1,90.4,2178.6,2,Yes,"Fiber optic",Male,0,Yes,Yes,"2019-12-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes
4791-QRGMF,2,2,3,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.5,5961.1,Yes,2022-01-31,"Bank transfer (automatic)","One year",3,99.5,5961.1,2,Yes,"Fiber optic",Male,0,Yes,No,"2017-02-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes
5397-NSKQG,1,3,4,Male,0,Yes,Yes,67,No,"No phone service",Yes,No,No,No,Yes,Yes,No,50.9,3281.65,No,NULL,"Credit card (automatic)","Two year",4,50.9,3281.65,3,No,DSL,Male,0,Yes,Yes,"2016-06-21 18:07:34",No,"No phone service",1,Yes,No,No,No,Yes,Yes
5442-PPTJY,3,3,2,Male,0,Yes,Yes,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,258.35,No,NULL,"Mailed check","Two year",2,19.7,258.35,3,No,None,Male,0,Yes,Yes,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
5494-HECPR,2,1,1,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,No,Yes,80.25,80.25,Yes,2022-01-31,"Electronic check",Month-to-month,1,80.25,80.25,1,Yes,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No
5917-HBSDW,3,1,1,Female,0,Yes,Yes,37,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.35,683.75,No,NULL,"Electronic check",Month-to-month,1,19.35,683.75,1,No,None,Female,0,Yes,Yes,"2018-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
5995-WWKKG,3,2,1,Female,0,No,No,37,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.8,695.05,No,NULL,"Electronic check","One year",1,19.8,695.05,2,Yes,None,Female,0,No,No,"2018-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6229-LSCKB,2,1,1,Male,1,No,No,6,Yes,No,No,No,No,No,Yes,No,Yes,79.7,497.6,No,NULL,"Electronic check",Month-to-month,1,79.7,497.6,1,Yes,"Fiber optic",Male,1,No,No,"2021-07-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No
6283-GITPX,1,3,4,Male,0,No,Yes,71,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,76.9,5522.7,No,NULL,"Credit card (automatic)","Two year",4,76.9,5522.7,3,Yes,DSL,Male,0,No,Yes,"2016-02-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,No
6292-TOSSS,3,3,3,Male,0,No,No,50,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.9,1195.25,No,NULL,"Bank transfer (automatic)","Two year",3,24.9,1195.25,3,No,None,Male,0,No,No,"2017-11-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6374-AFWOX,1,3,2,Male,0,Yes,No,46,Yes,No,Yes,Yes,Yes,Yes,No,No,No,65.65,3047.15,No,NULL,"Mailed check","Two year",2,65.65,3047.15,3,No,DSL,Male,0,Yes,No,"2018-03-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,No,No
6629-LADHQ,1,1,2,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,50.95,123.05,No,NULL,"Mailed check",Month-to-month,2,50.95,123.05,1,No,DSL,Female,0,No,No,"2021-11-21 18:07:34",Yes,No,1,Yes,No,No,No,No,No
6729-FZWSY,3,2,2,Male,0,No,No,67,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.45,1195.95,No,NULL,"Mailed check","One year",2,19.45,1195.95,2,Yes,None,Male,0,No,No,"2016-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6746-WAUWT,3,2,4,Male,0,No,No,19,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.7,386.5,No,NULL,"Credit card (automatic)","One year",4,19.7,386.5,2,Yes,None,Male,0,No,No,"2020-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7439-DKZTW,2,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,Yes,No,Yes,80.55,80.55,No,NULL,"Electronic check",Month-to-month,1,80.55,80.55,1,Yes,"Fiber optic",Male,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No
7554-NEWDD,3,3,3,Male,0,No,No,10,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.7,251.6,No,NULL,"Bank transfer (automatic)","Two year",3,25.7,251.6,3,No,None,Male,0,No,No,"2021-03-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7615-ESMYF,1,1,1,Female,0,Yes,No,2,No,"No phone service",No,No,No,No,Yes,Yes,No,44.6,97.1,Yes,2022-01-31,"Electronic check",Month-to-month,1,44.6,97.1,1,No,DSL,Female,0,Yes,No,"2021-11-21 18:07:34",No,"No phone service",1,No,No,No,No,Yes,Yes
7820-ZYGNY,2,2,4,Male,0,No,No,63,Yes,Yes,No,Yes,No,No,No,Yes,No,90.45,5825.5,No,NULL,"Credit card (automatic)","One year",4,90.45,5825.5,2,No,"Fiber optic",Male,0,No,No,"2016-10-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,Yes
7868-BGSZA,1,2,1,Male,0,Yes,No,43,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,80.2,3581.6,No,NULL,"Electronic check","One year",1,80.2,3581.6,2,Yes,DSL,Male,0,Yes,No,"2018-06-21 18:07:34",Yes,Yes,1,Yes,No,Yes,No,Yes,Yes
7951-QKZPL,3,3,2,Female,0,Yes,Yes,33,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,24.5,740.3,Yes,2022-01-31,"Mailed check","Two year",2,24.5,740.3,3,Yes,None,Female,0,Yes,Yes,"2019-04-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8040-MNRTF,2,1,2,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,71.1,71.1,No,NULL,"Mailed check",Month-to-month,2,71.1,71.1,1,No,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
8098-TDCBU,3,3,1,Female,0,Yes,No,42,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.25,1108.2,No,NULL,"Electronic check","Two year",1,25.25,1108.2,3,No,None,Female,0,Yes,No,"2018-07-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8469-SNFFH,1,2,3,Male,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,79.4,5528.9,No,NULL,"Bank transfer (automatic)","One year",3,79.4,5528.9,2,No,DSL,Male,0,Yes,No,"2016-03-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No
8544-JNBOX,3,3,2,Male,0,No,No,72,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.8,1521.2,No,NULL,"Mailed check","Two year",2,20.8,1521.2,3,Yes,None,Male,0,No,No,"2016-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8580-QVLOC,1,3,4,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,92.45,6440.25,Yes,2022-01-31,"Credit card (automatic)","Two year",4,92.45,6440.25,3,No,DSL,Female,1,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
8659-IOOPU,2,3,1,Female,0,Yes,Yes,71,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,100.45,7159.7,No,NULL,"Electronic check","Two year",1,100.45,7159.7,3,No,"Fiber optic",Female,0,Yes,Yes,"2016-02-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,No,Yes
8878-HMWBV,1,1,1,Male,0,No,No,3,Yes,No,No,No,Yes,No,No,No,Yes,49.15,169.05,Yes,2022-01-31,"Electronic check",Month-to-month,1,49.15,169.05,1,Yes,DSL,Male,0,No,No,"2021-10-21 18:07:34",Yes,No,1,No,No,Yes,No,No,No
8950-MTZNV,1,1,2,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,44.95,44.95,No,NULL,"Mailed check",Month-to-month,2,44.95,44.95,1,Yes,DSL,Male,0,No,No,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No
8981-FJGLA,2,1,2,Male,0,No,Yes,11,Yes,Yes,No,No,Yes,No,No,No,Yes,78,851.8,No,NULL,"Mailed check",Month-to-month,2,78,851.8,1,Yes,"Fiber optic",Male,0,No,Yes,"2021-02-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,No
